month_date,state,maker,powertrain,registrations
2026-04-01,Odisha,BYD INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Odisha,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,59
2026-02-01,Odisha,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,72
2026-03-01,Odisha,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,62
2026-04-01,Odisha,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,36
2026-05-01,Odisha,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,106
2026-06-01,Odisha,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,47
2026-01-01,Odisha,DOOSAN BOBCAT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2
2026-03-01,Odisha,DOOSAN BOBCAT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Odisha,DOOSAN BOBCAT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Odisha,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,97
2026-02-01,Odisha,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,95
2026-03-01,Odisha,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,96
2026-04-01,Odisha,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,52
2026-05-01,Odisha,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,161
2026-06-01,Odisha,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,85
2026-01-01,Odisha,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,105
2026-02-01,Odisha,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,66
2026-03-01,Odisha,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,77
2026-04-01,Odisha,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,46
2026-05-01,Odisha,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,123
2026-06-01,Odisha,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,60
2026-02-01,Odisha,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,3
2026-04-01,Odisha,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Odisha,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2
2026-06-01,Odisha,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Odisha,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,11
2026-02-01,Odisha,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-03-01,Odisha,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,4
2026-04-01,Odisha,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,6
2026-05-01,Odisha,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,5
2026-06-01,Odisha,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-01-01,Odisha,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,119
2026-02-01,Odisha,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,98
2026-03-01,Odisha,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,131
2026-04-01,Odisha,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,120
2026-05-01,Odisha,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,78
2026-06-01,Odisha,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,47
2026-01-01,Odisha,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,1155
2026-02-01,Odisha,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,882
2026-03-01,Odisha,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,978
2026-04-01,Odisha,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,1065
2026-05-01,Odisha,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,968
2026-06-01,Odisha,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,376
2026-01-01,Odisha,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Odisha,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,4
2026-04-01,Odisha,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,4
2026-05-01,Odisha,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,3
2026-06-01,Odisha,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Odisha,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,271
2026-02-01,Odisha,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,265
2026-03-01,Odisha,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,291
2026-04-01,Odisha,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,259
2026-05-01,Odisha,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,492
2026-06-01,Odisha,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,335
2026-01-01,Odisha,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,7
2026-02-01,Odisha,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,10
2026-03-01,Odisha,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,10
2026-04-01,Odisha,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,7
2026-05-01,Odisha,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,5
2026-06-01,Odisha,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,12
2026-04-01,Odisha,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Odisha,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Odisha,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,252
2026-02-01,Odisha,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,256
2026-03-01,Odisha,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,151
2026-04-01,Odisha,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,169
2026-05-01,Odisha,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,405
2026-06-01,Odisha,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,191
2026-01-01,Odisha,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,17
2026-02-01,Odisha,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,29
2026-03-01,Odisha,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,18
2026-04-01,Odisha,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,20
2026-05-01,Odisha,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,17
2026-06-01,Odisha,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11
2026-01-01,Odisha,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,555
2026-02-01,Odisha,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,537
2026-03-01,Odisha,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,574
2026-04-01,Odisha,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,533
2026-05-01,Odisha,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,489
2026-06-01,Odisha,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,279
2026-01-01,Odisha,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,3
2026-02-01,Odisha,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,5
2026-03-01,Odisha,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,8
2026-04-01,Odisha,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,4
2026-05-01,Odisha,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,4
2026-01-01,Odisha,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,1043
2026-02-01,Odisha,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,994
2026-03-01,Odisha,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,1007
2026-04-01,Odisha,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,976
2026-05-01,Odisha,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,870
2026-06-01,Odisha,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,403
2026-01-01,Odisha,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,279
2026-02-01,Odisha,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,258
2026-03-01,Odisha,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,273
2026-04-01,Odisha,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,175
2026-05-01,Odisha,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,533
2026-06-01,Odisha,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,217
2026-01-01,Odisha,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,442
2026-02-01,Odisha,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,403
2026-03-01,Odisha,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,373
2026-04-01,Odisha,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,297
2026-05-01,Odisha,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,903
2026-06-01,Odisha,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,325
2026-01-01,Odisha,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,3287
2026-02-01,Odisha,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2187
2026-03-01,Odisha,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2242
2026-04-01,Odisha,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2608
2026-05-01,Odisha,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2618
2026-06-01,Odisha,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,1685
2026-02-01,Odisha,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,1
2026-04-01,Odisha,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,2
2026-06-01,Odisha,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Odisha,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,17
2026-02-01,Odisha,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15
2026-03-01,Odisha,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,17
2026-04-01,Odisha,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,14
2026-05-01,Odisha,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,14
2026-06-01,Odisha,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-01-01,Odisha,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,24
2026-02-01,Odisha,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,14
2026-03-01,Odisha,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,19
2026-04-01,Odisha,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,22
2026-05-01,Odisha,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,24
2026-06-01,Odisha,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,14
2026-03-01,Odisha,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Odisha,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Odisha,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,91
2026-02-01,Odisha,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,87
2026-03-01,Odisha,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,78
2026-04-01,Odisha,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,86
2026-05-01,Odisha,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,95
2026-06-01,Odisha,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,49
2026-01-01,Odisha,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,135
2026-02-01,Odisha,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,122
2026-03-01,Odisha,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,147
2026-04-01,Odisha,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,182
2026-05-01,Odisha,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,145
2026-06-01,Odisha,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,66
2026-01-01,Odisha,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12
2026-02-01,Odisha,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-03-01,Odisha,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12
2026-04-01,Odisha,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-05-01,Odisha,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,8
2026-06-01,Odisha,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-01-01,Odisha,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5
2026-02-01,Odisha,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-03-01,Odisha,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-04-01,Odisha,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,6
2026-05-01,Odisha,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2
2026-06-01,Odisha,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4
2026-01-01,Odisha,TAFE LIMITED,Petrol/Diesel/CNG/Hybrid,118
2026-02-01,Odisha,TAFE LIMITED,Petrol/Diesel/CNG/Hybrid,116
2026-03-01,Odisha,TAFE LIMITED,Petrol/Diesel/CNG/Hybrid,112
2026-04-01,Odisha,TAFE LIMITED,Petrol/Diesel/CNG/Hybrid,183
2026-05-01,Odisha,TAFE LIMITED,Petrol/Diesel/CNG/Hybrid,209
2026-06-01,Odisha,TAFE LIMITED,Petrol/Diesel/CNG/Hybrid,102
2026-01-01,Odisha,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Odisha,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Odisha,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,5
2026-04-01,Odisha,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,5
2026-05-01,Odisha,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,4
2026-06-01,Odisha,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,3
2026-01-01,Odisha,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,826
2026-02-01,Odisha,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,893
2026-03-01,Odisha,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,954
2026-04-01,Odisha,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,923
2026-05-01,Odisha,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,890
2026-06-01,Odisha,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,360
2026-01-01,Odisha,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Odisha,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,441
2026-02-01,Odisha,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,283
2026-03-01,Odisha,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,345
2026-04-01,Odisha,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,370
2026-05-01,Odisha,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,305
2026-06-01,Odisha,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,168
2026-02-01,Odisha,V.S.T. TILLERS TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Odisha,V.S.T. TILLERS TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2
2026-03-01,Odisha,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,2
2026-04-01,Odisha,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Odisha,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Odisha,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Odisha,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Puducherry,AUDI AG,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Puducherry,AUDI AG,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Puducherry,AUDI AG,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Puducherry,AUTOMOBILI LAMBORGHINI S.P.A,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Puducherry,AUTOMOBILI LAMBORGHINI S.P.A,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Puducherry,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,19
2026-02-01,Puducherry,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-03-01,Puducherry,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,17
2026-04-01,Puducherry,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15
2026-05-01,Puducherry,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15
2026-06-01,Puducherry,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9
2026-01-01,Puducherry,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Puducherry,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,2
2026-03-01,Puducherry,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Puducherry,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,2
2026-03-01,Puducherry,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,1
2026-04-01,Puducherry,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Puducherry,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,40
2026-02-01,Puducherry,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,31
2026-03-01,Puducherry,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,35
2026-04-01,Puducherry,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,42
2026-05-01,Puducherry,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,33
2026-06-01,Puducherry,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,24
2026-01-01,Puducherry,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,179
2026-02-01,Puducherry,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,144
2026-03-01,Puducherry,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,140
2026-04-01,Puducherry,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,129
2026-05-01,Puducherry,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,143
2026-06-01,Puducherry,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,92
2026-05-01,Puducherry,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Puducherry,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,7
2026-02-01,Puducherry,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,3
2026-03-01,Puducherry,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,2
2026-04-01,Puducherry,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,6
2026-05-01,Puducherry,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,9
2026-06-01,Puducherry,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,4
2026-01-01,Puducherry,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,2
2026-02-01,Puducherry,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,2
2026-03-01,Puducherry,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Puducherry,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Puducherry,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-02-01,Puducherry,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-03-01,Puducherry,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11
2026-04-01,Puducherry,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9
2026-05-01,Puducherry,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2
2026-06-01,Puducherry,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,8
2026-01-01,Puducherry,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,155
2026-02-01,Puducherry,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,107
2026-03-01,Puducherry,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,130
2026-04-01,Puducherry,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,122
2026-05-01,Puducherry,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,102
2026-06-01,Puducherry,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,83
2026-01-01,Puducherry,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,121
2026-02-01,Puducherry,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,111
2026-03-01,Puducherry,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,121
2026-04-01,Puducherry,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,123
2026-05-01,Puducherry,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,111
2026-06-01,Puducherry,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,68
2026-02-01,Puducherry,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,7
2026-04-01,Puducherry,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Puducherry,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,711
2026-02-01,Puducherry,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,374
2026-03-01,Puducherry,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,459
2026-04-01,Puducherry,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,450
2026-05-01,Puducherry,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,433
2026-06-01,Puducherry,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,306
2026-01-01,Puducherry,MERCEDES BENZ,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Puducherry,MERCEDES BENZ,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Puducherry,MERCEDES BENZ,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Puducherry,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,1
