Month,State,Maker (legal entity),Powertrain,Registrations,Brand,Parent Group,Origin Country,Region,State Code,State or UT,Map Location,Month Name,Month Number,Quarter,Days Covered,Is Partial Month,Is EV
2026-05-01,Punjab,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,1,Porsche,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-01-01,Punjab,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,47,Renault,Renault,France,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,42,Renault,Renault,France,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,30,Renault,Renault,France,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,37,Renault,Renault,France,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,38,Renault,Renault,France,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,13,Renault,Renault,France,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,405,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,308,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,283,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,265,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,230,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,127,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,42,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,26,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,26,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,18,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,10,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,10,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,10,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-02-01,Punjab,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,3,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,1,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-01-01,Punjab,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1103,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1140,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1106,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,986,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,733,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,363,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,2,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,2,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-06-01,Punjab,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,1,Tata,Tata Motors,India,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,1986,Toyota,Toyota,Japan,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,1648,Toyota,Toyota,Japan,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,1427,Toyota,Toyota,Japan,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,1505,Toyota,Toyota,Japan,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,1450,Toyota,Toyota,Japan,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,851,Toyota,Toyota,Japan,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-05-01,Punjab,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Punjab,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Volvo,Geely,Sweden,North,IN-PB,State,"Punjab, India",Jan,1,Q1,31,False,False
2026-02-01,Punjab,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Volvo,Geely,Sweden,North,IN-PB,State,"Punjab, India",Feb,2,Q1,28,False,False
2026-03-01,Punjab,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Volvo,Geely,Sweden,North,IN-PB,State,"Punjab, India",Mar,3,Q1,31,False,False
2026-04-01,Punjab,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Volvo,Geely,Sweden,North,IN-PB,State,"Punjab, India",Apr,4,Q2,30,False,False
2026-05-01,Punjab,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Volvo,Geely,Sweden,North,IN-PB,State,"Punjab, India",May,5,Q2,31,False,False
2026-06-01,Punjab,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Volvo,Geely,Sweden,North,IN-PB,State,"Punjab, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,AUDI AG,Petrol/Diesel/CNG/Hybrid,1,Audi,Volkswagen Group,Germany,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-01-01,Rajasthan,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,36,BMW,BMW Group,Germany,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15,BMW,BMW Group,Germany,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,24,BMW,BMW Group,Germany,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,18,BMW,BMW Group,Germany,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,24,BMW,BMW Group,Germany,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9,BMW,BMW Group,Germany,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-04-01,Rajasthan,BYD INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1,BYD,BYD,China,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-01-01,Rajasthan,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2,Force,Force Motors,India,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,3,Force,Force Motors,India,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2,Force,Force Motors,India,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1,Force,Force Motors,India,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1,Force,Force Motors,India,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2,Force,Force Motors,India,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,118,Honda,Honda,Japan,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,96,Honda,Honda,Japan,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,134,Honda,Honda,Japan,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,141,Honda,Honda,Japan,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,94,Honda,Honda,Japan,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,46,Honda,Honda,Japan,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,3619,Hyundai,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,2412,Hyundai,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,2625,Hyundai,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,2528,Hyundai,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,2316,Hyundai,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,988,Hyundai,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Isuzu,Isuzu,Japan,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Isuzu,Isuzu,Japan,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-04-01,Rajasthan,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Isuzu,Isuzu,Japan,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-06-01,Rajasthan,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Isuzu,Isuzu,Japan,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,25,Jaguar Land Rover,Tata Motors,UK,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,19,Jaguar Land Rover,Tata Motors,UK,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,18,Jaguar Land Rover,Tata Motors,UK,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,10,Jaguar Land Rover,Tata Motors,UK,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,9,Jaguar Land Rover,Tata Motors,UK,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,17,Jaguar Land Rover,Tata Motors,UK,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,30,MG,JSW-SAIC,India / China,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,25,MG,JSW-SAIC,India / China,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,37,MG,JSW-SAIC,India / China,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,35,MG,JSW-SAIC,India / China,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,41,MG,JSW-SAIC,India / China,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,33,MG,JSW-SAIC,India / China,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1749,Kia,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
2026-02-01,Rajasthan,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1463,Kia,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Feb,2,Q1,28,False,False
2026-03-01,Rajasthan,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1710,Kia,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Mar,3,Q1,31,False,False
2026-04-01,Rajasthan,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1405,Kia,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Apr,4,Q2,30,False,False
2026-05-01,Rajasthan,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1216,Kia,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",May,5,Q2,31,False,False
2026-06-01,Rajasthan,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,518,Kia,Hyundai,South Korea,North,IN-RJ,State,"Rajasthan, India",Jun,6,Q2,17,True,False
2026-01-01,Rajasthan,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,4725,Mahindra,Mahindra,India,North,IN-RJ,State,"Rajasthan, India",Jan,1,Q1,31,False,False
